transition_event_id,transition_event_order,transition_dimension_event_order,transition_ts_utc,transition_dimension,transition_previous_state,transition_current_state,transition_label,transition_category,transition_direction,transition_is_stress_transition,transition_window_role,transition_row_offset,transition_timestamp_offset_seconds,transition_overlap_count,transition_has_window_overlap,transition_is_valid_evidence,ts_utc,strategy_return,timeframe,regime_volatility_state,regime_trend_state,regime_drawdown_recovery_state,regime_stress_state,regime_label,regime_is_defined,regime_has_exact_timestamp_match,regime_alignment_status,regime_surface
drawdown_recovery:0013,27,13,2026-03-05T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0013,27,13,2026-03-05T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0013,27,13,2026-03-05T05:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,342000.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
stress:0004,28,4,2026-03-05T05:00:00Z,stress,dispersion_stress,normal_stress,stress:dispersion_stress->normal_stress,stress_relief,exit,True,pre_window,-2,-172800.0,8,True,True,2026-03-03T05:00:00Z,0.00024074477003123375,1D,normal_volatility,downtrend,underwater,dispersion_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=dispersion_stress,True,True,matched_defined,strategy
stress:0004,28,4,2026-03-05T05:00:00Z,stress,dispersion_stress,normal_stress,stress:dispersion_stress->normal_stress,stress_relief,exit,True,pre_window,-1,-86400.0,8,True,True,2026-03-04T05:00:00Z,0.000676070677848326,1D,normal_volatility,sideways,recovery,dispersion_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=recovery|stress=dispersion_stress,True,True,matched_defined,strategy
stress:0004,28,4,2026-03-05T05:00:00Z,stress,dispersion_stress,normal_stress,stress:dispersion_stress->normal_stress,stress_relief,exit,True,event_timestamp,0,0.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
stress:0004,28,4,2026-03-05T05:00:00Z,stress,dispersion_stress,normal_stress,stress:dispersion_stress->normal_stress,stress_relief,exit,True,post_window,1,86400.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
stress:0004,28,4,2026-03-05T05:00:00Z,stress,dispersion_stress,normal_stress,stress:dispersion_stress->normal_stress,stress_relief,exit,True,post_window,2,342000.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0005,29,5,2026-03-09T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,pre_window,-2,-342000.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0005,29,5,2026-03-09T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,pre_window,-1,-255600.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0005,29,5,2026-03-09T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,event_timestamp,0,0.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0005,29,5,2026-03-09T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,post_window,1,86400.0,4,True,True,2026-03-10T04:00:00Z,0.0001996662801549842,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0005,29,5,2026-03-09T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,post_window,2,172800.0,4,True,True,2026-03-11T04:00:00Z,-0.00014097091233991943,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0008,30,8,2026-03-09T04:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-2,-342000.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0008,30,8,2026-03-09T04:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,pre_window,-1,-255600.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0008,30,8,2026-03-09T04:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,event_timestamp,0,0.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
trend:0008,30,8,2026-03-09T04:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,1,86400.0,4,True,True,2026-03-10T04:00:00Z,0.0001996662801549842,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0008,30,8,2026-03-09T04:00:00Z,trend,sideways,downtrend,trend:sideways->downtrend,trend_breakdown,state_change,False,post_window,2,172800.0,4,True,True,2026-03-11T04:00:00Z,-0.00014097091233991943,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0014,31,14,2026-03-09T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-342000.0,10,True,True,2026-03-05T05:00:00Z,-0.0005710378581112585,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0014,31,14,2026-03-09T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-255600.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0014,31,14,2026-03-09T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0014,31,14,2026-03-09T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,4,True,True,2026-03-10T04:00:00Z,0.0001996662801549842,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0014,31,14,2026-03-09T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,4,True,True,2026-03-11T04:00:00Z,-0.00014097091233991943,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0015,32,15,2026-03-10T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-342000.0,8,True,True,2026-03-06T05:00:00Z,-0.0012907370046510635,1D,normal_volatility,sideways,underwater,normal_stress,volatility=normal_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0015,32,15,2026-03-10T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,6,True,True,2026-03-09T04:00:00Z,0.0012686318919985773,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0015,32,15,2026-03-10T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,4,True,True,2026-03-10T04:00:00Z,0.0001996662801549842,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0015,32,15,2026-03-10T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,4,True,True,2026-03-11T04:00:00Z,-0.00014097091233991943,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0015,32,15,2026-03-10T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,172800.0,2,True,True,2026-03-12T04:00:00Z,-0.00014026938925377542,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0016,33,16,2026-03-16T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-345600.0,2,True,True,2026-03-12T04:00:00Z,-0.00014026938925377542,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0016,33,16,2026-03-16T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-259200.0,1,False,True,2026-03-13T04:00:00Z,-0.0001498137184514703,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0016,33,16,2026-03-16T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,2,True,True,2026-03-16T04:00:00Z,0.0010040167464769212,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0016,33,16,2026-03-16T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,4,True,True,2026-03-17T04:00:00Z,-0.00020669040956499795,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0016,33,16,2026-03-16T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,5,True,True,2026-03-18T04:00:00Z,-0.00018551522776328434,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0017,34,17,2026-03-18T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,2,True,True,2026-03-16T04:00:00Z,0.0010040167464769212,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0017,34,17,2026-03-18T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,4,True,True,2026-03-17T04:00:00Z,-0.00020669040956499795,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0017,34,17,2026-03-18T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,5,True,True,2026-03-18T04:00:00Z,-0.00018551522776328434,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0017,34,17,2026-03-18T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,5,True,True,2026-03-19T04:00:00Z,0.0002562433320512114,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0017,34,17,2026-03-18T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,172800.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0006,35,6,2026-03-19T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,pre_window,-2,-172800.0,4,True,True,2026-03-17T04:00:00Z,-0.00020669040956499795,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0006,35,6,2026-03-19T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,pre_window,-1,-86400.0,5,True,True,2026-03-18T04:00:00Z,-0.00018551522776328434,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0006,35,6,2026-03-19T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,event_timestamp,0,0.0,5,True,True,2026-03-19T04:00:00Z,0.0002562433320512114,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0006,35,6,2026-03-19T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,post_window,1,86400.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0006,35,6,2026-03-19T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,post_window,2,345600.0,5,True,True,2026-03-23T04:00:00Z,0.0020954835610613775,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0018,36,18,2026-03-19T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-172800.0,4,True,True,2026-03-17T04:00:00Z,-0.00020669040956499795,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0018,36,18,2026-03-19T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-86400.0,5,True,True,2026-03-18T04:00:00Z,-0.00018551522776328434,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0018,36,18,2026-03-19T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,5,True,True,2026-03-19T04:00:00Z,0.0002562433320512114,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0018,36,18,2026-03-19T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0018,36,18,2026-03-19T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,345600.0,5,True,True,2026-03-23T04:00:00Z,0.0020954835610613775,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0019,37,19,2026-03-20T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,5,True,True,2026-03-18T04:00:00Z,-0.00018551522776328434,1D,low_volatility,downtrend,underwater,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0019,37,19,2026-03-20T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,5,True,True,2026-03-19T04:00:00Z,0.0002562433320512114,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0019,37,19,2026-03-20T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0019,37,19,2026-03-20T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,259200.0,5,True,True,2026-03-23T04:00:00Z,0.0020954835610613775,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0019,37,19,2026-03-20T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,345600.0,5,True,True,2026-03-24T04:00:00Z,0.0003557648876260622,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0020,38,20,2026-03-23T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-345600.0,5,True,True,2026-03-19T04:00:00Z,0.0002562433320512114,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0020,38,20,2026-03-23T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-259200.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0020,38,20,2026-03-23T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,5,True,True,2026-03-23T04:00:00Z,0.0020954835610613775,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0020,38,20,2026-03-23T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,5,True,True,2026-03-24T04:00:00Z,0.0003557648876260622,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0020,38,20,2026-03-23T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,4,True,True,2026-03-25T04:00:00Z,0.00020744074007388535,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0007,39,7,2026-03-24T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,pre_window,-2,-345600.0,6,True,True,2026-03-20T04:00:00Z,-0.0018464896471760573,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0007,39,7,2026-03-24T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,pre_window,-1,-86400.0,5,True,True,2026-03-23T04:00:00Z,0.0020954835610613775,1D,normal_volatility,downtrend,recovery,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0007,39,7,2026-03-24T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,event_timestamp,0,0.0,5,True,True,2026-03-24T04:00:00Z,0.0003557648876260622,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0007,39,7,2026-03-24T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,post_window,1,86400.0,4,True,True,2026-03-25T04:00:00Z,0.00020744074007388535,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0007,39,7,2026-03-24T04:00:00Z,volatility,normal_volatility,low_volatility,volatility:normal_volatility->low_volatility,volatility_downshift,down,False,post_window,2,172800.0,3,True,True,2026-03-26T04:00:00Z,0.0005421821749896738,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0008,40,8,2026-03-26T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,pre_window,-2,-172800.0,5,True,True,2026-03-24T04:00:00Z,0.0003557648876260622,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0008,40,8,2026-03-26T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,pre_window,-1,-86400.0,4,True,True,2026-03-25T04:00:00Z,0.00020744074007388535,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0008,40,8,2026-03-26T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,event_timestamp,0,0.0,3,True,True,2026-03-26T04:00:00Z,0.0005421821749896738,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0008,40,8,2026-03-26T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,post_window,1,86400.0,5,True,True,2026-03-27T04:00:00Z,-0.0023027500380198964,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0008,40,8,2026-03-26T04:00:00Z,volatility,low_volatility,normal_volatility,volatility:low_volatility->normal_volatility,volatility_upshift,up,False,post_window,2,345600.0,5,True,True,2026-03-30T04:00:00Z,0.0008862032927093999,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0021,41,21,2026-03-26T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,5,True,True,2026-03-24T04:00:00Z,0.0003557648876260622,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
